order_id,order_date,order_time,num_drinks,total_cost,drink1,drink2,drink3,drink4,drink5,drink6,drink7,drink8,drink9,drink10
10000273,2022-10-03,11:59:57,7,31,0038,0034,0017,0034,0021,0031,0033,0000,0000,0000
10000274,2022-10-03,12:02:10,4,21,0013,0006,0012,0045,0000,0000,0000,0000,0000,0000
10000275,2022-10-03,12:05:34,10,47,0037,0023,0026,0034,0010,0016,0003,0032,0024,0007
10000276,2022-10-03,12:09:15,8,36,0006,0010,0021,0039,0002,0023,0018,0034,0000,0000
10000277,2022-10-03,12:10:22,1,5,0014,0000,0000,0000,0000,0000,0000,0000,0000,0000
10000278,2022-10-03,12:15:00,10,49,0014,0017,0018,0028,0007,0029,0038,0039,0009,0017
10000279,2022-10-03,12:16:22,4,20,0012,0025,0006,0002,0000,0000,0000,0000,0000,0000
10000280,2022-10-03,12:17:25,9,46,0024,0046,0030,0032,0005,0039,0041,0026,0008,0000
10000281,2022-10-03,12:18:42,6,28,0037,0015,0042,0006,0043,0033,0000,0000,0000,0000
10000282,2022-10-03,12:22:54,8,39,0011,0024,0016,0015,0012,0003,0017,0023,0000,0000
10000283,2022-10-03,12:24:52,9,45,0002,0004,0017,0033,0046,0042,0031,0004,0007,0000
10000284,2022-10-03,12:27:13,1,5,0013,0000,0000,0000,0000,0000,0000,0000,0000,0000
10000285,2022-10-03,12:30:51,10,49,0029,0042,0007,0031,0021,0024,0017,0025,0008,0024
10000286,2022-10-03,12:35:16,3,15,0029,0016,0010,0000,0000,0000,0000,0000,0000,0000
10000287,2022-10-03,12:36:46,4,20,0003,0011,0015,0005,0000,0000,0000,0000,0000,0000
10000288,2022-10-03,12:40:43,3,15,0029,0007,0025,0000,0000,0000,0000,0000,0000,0000
10000289,2022-10-03,12:42:24,2,9,0029,0022,0000,0000,0000,0000,0000,0000,0000,0000
10000290,2022-10-03,12:46:17,4,20,0031,0008,0041,0024,0000,0000,0000,0000,0000,0000
10000291,2022-10-03,12:48:39,4,21,0004,0012,0046,0029,0000,0000,0000,0000,0000,0000
10000292,2022-10-03,12:51:08,3,14,0018,0027,0027,0000,0000,0000,0000,0000,0000,0000
10000293,2022-10-03,12:53:18,1,4,0018,0000,0000,0000,0000,0000,0000,0000,0000,0000
10000294,2022-10-03,12:56:40,3,15,0017,0032,0007,0000,0000,0000,0000,0000,0000,0000
10000295,2022-10-03,13:00:10,8,38,0008,0010,0033,0004,0041,0043,0014,0036,0000,0000
10000296,2022-10-03,13:05:04,5,25,0008,0017,0013,0024,0028,0000,0000,0000,0000,0000
10000297,2022-10-03,13:08:20,4,19,0007,0025,0019,0027,0000,0000,0000,0000,0000,0000
10000298,2022-10-03,13:10:24,5,24,0010,0041,0002,0029,0033,0000,0000,0000,0000,0000
10000299,2022-10-03,13:13:57,3,14,0029,0001,0034,0000,0000,0000,0000,0000,0000,0000
10000300,2022-10-03,13:17:09,6,28,0028,0003,0027,0014,0018,0037,0000,0000,0000,0000
10000301,2022-10-03,13:19:18,3,15,0034,0015,0046,0000,0000,0000,0000,0000,0000,0000
10000302,2022-10-03,13:21:31,10,49,0006,0006,0039,0032,0018,0012,0014,0009,0040,0043
10000303,2022-10-03,13:24:09,5,25,0013,0001,0005,0045,0034,0000,0000,0000,0000,0000
10000304,2022-10-03,13:29:03,1,4,0034,0000,0000,0000,0000,0000,0000,0000,0000,0000
10000305,2022-10-03,13:32:25,5,25,0041,0032,0006,0001,0027,0000,0000,0000,0000,0000
10000306,2022-10-03,13:36:34,5,24,0016,0012,0037,0024,0003,0000,0000,0000,0000,0000
10000307,2022-10-03,13:39:19,6,27,0037,0039,0001,0023,0034,0029,0000,0000,0000,0000
10000308,2022-10-03,13:40:27,6,30,0046,0016,0021,0046,0025,0037,0000,0000,0000,0000
10000309,2022-10-03,13:41:46,2,10,0032,0029,0000,0000,0000,0000,0000,0000,0000,0000
10000310,2022-10-03,13:43:20,9,45,0009,0002,0016,0006,0015,0040,0012,0011,0007,0000
10000311,2022-10-03,13:46:37,9,46,0002,0002,0007,0045,0013,0017,0002,0039,0041,0000
10000312,2022-10-03,13:51:11,4,20,0045,0029,0007,0023,0000,0000,0000,0000,0000,0000
10000313,2022-10-03,13:52:57,3,14,0003,0018,0008,0000,0000,0000,0000,0000,0000,0000
10000314,2022-10-03,13:57:29,10,47,0033,0018,0008,0008,0008,0026,0009,0035,0038,0015
10000315,2022-10-03,13:59:39,10,51,0030,0026,0011,0002,0041,0025,0045,0027,0039,0039
10000316,2022-10-03,14:01:05,1,5,0024,0000,0000,0000,0000,0000,0000,0000,0000,0000
10000317,2022-10-03,14:04:31,4,19,0022,0046,0028,0037,0000,0000,0000,0000,0000,0000
10000318,2022-10-03,14:08:24,7,32,0036,0004,0021,0034,0010,0044,0023,0000,0000,0000
10000319,2022-10-03,14:11:20,7,34,0043,0041,0001,0024,0007,0034,0012,0000,0000,0000
10000320,2022-10-03,14:12:41,7,34,0013,0033,0043,0002,0015,0009,0027,0000,0000,0000
10000321,2022-10-03,14:17:31,8,40,0041,0003,0003,0003,0042,0040,0018,0044,0000,0000
10000322,2022-10-03,14:21:12,9,44,0003,0040,0007,0017,0008,0034,0001,0028,0016,0000
10000323,2022-10-03,14:22:31,2,8,0020,0023,0000,0000,0000,0000,0000,0000,0000,0000
10000324,2022-10-03,14:24:39,1,5,0039,0000,0000,0000,0000,0000,0000,0000,0000,0000
10000325,2022-10-03,14:27:45,8,37,0038,0035,0010,0029,0008,0033,0009,0019,0000,0000
10000326,2022-10-03,14:32:22,5,22,0018,0016,0006,0035,0019,0000,0000,0000,0000,0000
10000327,2022-10-03,14:37:02,10,48,0015,0042,0025,0013,0036,0046,0024,0030,0036,0020
10000328,2022-10-03,14:41:33,5,24,0002,0016,0022,0015,0013,0000,0000,0000,0000,0000
10000329,2022-10-03,14:46:11,7,31,0001,0023,0011,0016,0021,0036,0021,0000,0000,0000
10000330,2022-10-03,14:50:29,5,24,0014,0019,0004,0002,0011,0000,0000,0000,0000,0000
10000331,2022-10-03,14:52:08,6,29,0029,0043,0004,0034,0025,0029,0000,0000,0000,0000
10000332,2022-10-03,14:55:56,2,9,0034,0015,0000,0000,0000,0000,0000,0000,0000,0000
10000333,2022-10-03,14:58:23,6,30,0043,0023,0009,0044,0013,0040,0000,0000,0000,0000
10000334,2022-10-03,15:02:16,9,46,0007,0031,0018,0041,0046,0041,0046,0009,0027,0000
10000335,2022-10-03,15:03:17,7,33,0036,0038,0008,0032,0026,0037,0010,0000,0000,0000
10000336,2022-10-03,15:08:12,5,25,0040,0039,0008,0025,0029,0000,0000,0000,0000,0000
10000337,2022-10-03,15:12:31,6,26,0019,0023,0026,0034,0036,0039,0000,0000,0000,0000
10000338,2022-10-03,15:17:13,6,29,0001,0032,0025,0029,0020,0012,0000,0000,0000,0000
10000339,2022-10-03,15:21:05,3,14,0028,0037,0025,0000,0000,0000,0000,0000,0000,0000
10000340,2022-10-03,15:23:11,6,28,0021,0039,0016,0021,0014,0028,0000,0000,0000,0000
10000341,2022-10-03,15:24:13,1,5,0017,0000,0000,0000,0000,0000,0000,0000,0000,0000
10000342,2022-10-03,15:28:33,9,42,0020,0035,0040,0028,0034,0034,0044,0028,0025,0000
10000343,2022-10-03,15:32:56,1,5,0039,0000,0000,0000,0000,0000,0000,0000,0000,0000
10000344,2022-10-03,15:36:25,1,6,0044,0000,0000,0000,0000,0000,0000,0000,0000,0000
10000345,2022-10-03,15:37:59,4,19,0007,0027,0024,0033,0000,0000,0000,0000,0000,0000
10000346,2022-10-03,15:42:41,9,44,0037,0010,0013,0027,0032,0026,0029,0040,0038,0000
10000347,2022-10-03,15:46:26,9,42,0006,0011,0024,0021,0024,0005,0020,0033,0012,0000
10000348,2022-10-03,15:48:08,5,24,0045,0022,0033,0027,0041,0000,0000,0000,0000,0000
10000349,2022-10-03,15:50:42,5,23,0033,0014,0033,0013,0027,0000,0000,0000,0000,0000
10000350,2022-10-03,15:52:46,10,49,0039,0007,0023,0037,0041,0041,0003,0045,0027,0001
10000351,2022-10-03,15:54:06,9,44,0001,0020,0026,0007,0038,0001,0043,0002,0013,0000
10000352,2022-10-03,15:56:38,9,40,0037,0018,0042,0035,0033,0010,0037,0013,0027,0000
10000353,2022-10-03,15:57:48,3,13,0034,0033,0007,0000,0000,0000,0000,0000,0000,0000
10000354,2022-10-03,15:58:55,2,9,0011,0034,0000,0000,0000,0000,0000,0000,0000,0000
10000355,2022-10-03,16:03:48,8,40,0040,0028,0004,0042,0001,0044,0038,0021,0000,0000
10000356,2022-10-03,16:06:34,4,18,0023,0018,0011,0003,0000,0000,0000,0000,0000,0000
10000357,2022-10-03,16:10:15,2,10,0038,0005,0000,0000,0000,0000,0000,0000,0000,0000
10000358,2022-10-03,16:13:28,8,40,0040,0025,0002,0004,0015,0026,0038,0003,0000,0000
10000359,2022-10-03,16:17:32,10,49,0016,0016,0015,0003,0011,0038,0012,0021,0001,0030
10000360,2022-10-03,16:20:59,10,53,0017,0032,0005,0016,0044,0025,0044,0046,0038,0015
10000361,2022-10-03,16:25:19,7,36,0046,0032,0002,0016,0006,0012,0011,0000,0000,0000
10000362,2022-10-03,16:28:44,3,14,0001,0019,0026,0000,0000,0000,0000,0000,0000,0000
10000363,2022-10-03,16:31:52,6,28,0035,0025,0022,0026,0042,0005,0000,0000,0000,0000
10000364,2022-10-03,16:33:20,6,28,0036,0016,0025,0013,0030,0019,0000,0000,0000,0000
10000365,2022-10-03,16:36:36,7,33,0003,0018,0043,0002,0022,0010,0016,0000,0000,0000
10000366,2022-10-03,16:38:42,4,17,0018,0035,0009,0036,0000,0000,0000,0000,0000,0000
10000367,2022-10-03,16:43:12,4,19,0011,0024,0023,0014,0000,0000,0000,0000,0000,0000
10000368,2022-10-03,16:47:37,10,50,0014,0020,0031,0033,0014,0015,0029,0044,0009,0046
10000369,2022-10-03,16:51:16,8,38,0038,0024,0035,0016,0026,0039,0033,0014,0000,0000
10000370,2022-10-03,16:54:12,2,10,0044,0033,0000,0000,0000,0000,0000,0000,0000,0000
10000371,2022-10-03,16:55:47,5,25,0025,0002,0043,0046,0037,0000,0000,0000,0000,0000
10000372,2022-10-03,16:58:07,1,5,0025,0000,0000,0000,0000,0000,0000,0000,0000,0000
10000373,2022-10-03,16:59:52,3,14,0015,0021,0013,0000,0000,0000,0000,0000,0000,0000
10000374,2022-10-03,17:00:57,9,43,0024,0033,0020,0013,0005,0046,0020,0006,0015,0000
10000375,2022-10-03,17:04:06,7,33,0019,0023,0026,0030,0041,0041,0009,0000,0000,0000
10000376,2022-10-03,17:07:18,1,5,0024,0000,0000,0000,0000,0000,0000,0000,0000,0000
10000377,2022-10-03,17:11:16,7,37,0002,0043,0046,0045,0030,0016,0026,0000,0000,0000
10000378,2022-10-03,17:15:14,2,9,0012,0019,0000,0000,0000,0000,0000,0000,0000,0000
10000379,2022-10-03,17:16:32,10,52,0015,0046,0044,0003,0026,0003,0039,0011,0028,0013
10000380,2022-10-03,17:19:42,7,32,0003,0036,0020,0041,0041,0012,0037,0000,0000,0000
10000381,2022-10-03,17:22:19,8,39,0046,0034,0017,0028,0043,0044,0037,0023,0000,0000
10000382,2022-10-03,17:23:27,5,26,0003,0038,0039,0045,0004,0000,0000,0000,0000,0000
10000383,2022-10-04,11:01:03,6,30,0014,0023,0006,0027,0045,0026,0000,0000,0000,0000
10000384,2022-10-04,11:06:57,4,17,0018,0034,0006,0023,0000,0000,0000,0000,0000,0000
10000385,2022-10-04,11:11:26,6,31,0045,0033,0045,0041,0041,0029,0000,0000,0000,0000
10000386,2022-10-04,11:16:30,4,20,0028,0044,0033,0009,0000,0000,0000,0000,0000,0000
10000387,2022-10-04,11:21:19,4,20,0003,0045,0036,0017,0000,0000,0000,0000,0000,0000
10000388,2022-10-04,11:23:54,3,14,0041,0016,0035,0000,0000,0000,0000,0000,0000,0000
10000389,2022-10-04,11:27:10,1,5,0011,0000,0000,0000,0000,0000,0000,0000,0000,0000
10000390,2022-10-04,11:30:33,7,35,0006,0013,0041,0020,0009,0009,0044,0000,0000,0000
10000391,2022-10-04,11:35:16,8,41,0016,0046,0016,0001,0033,0045,0029,0009,0000,0000
10000392,2022-10-04,11:39:01,5,25,0009,0046,0010,0038,0037,0000,0000,0000,0000,0000
10000393,2022-10-04,11:41:23,2,9,0036,0028,0000,0000,0000,0000,0000,0000,0000,0000
10000394,2022-10-04,11:44:07,3,15,0039,0030,0026,0000,0000,0000,0000,0000,0000,0000
10000395,2022-10-04,11:46:15,5,25,0001,0024,0032,0014,0003,0000,0000,0000,0000,0000
10000396,2022-10-04,11:48:13,5,24,0020,0013,0008,0045,0020,0000,0000,0000,0000,0000
10000397,2022-10-04,11:52:21,3,14,0021,0029,0030,0000,0000,0000,0000,0000,0000,0000
10000398,2022-10-04,11:57:45,5,24,0011,0036,0005,0003,0001,0000,0000,0000,0000,0000
10000399,2022-10-04,12:02:34,8,39,0006,0046,0022,0037,0017,0007,0042,0032,0000,0000
10000400,2022-10-04,12:07:06,4,17,0035,0021,0001,0023,0000,0000,0000,0000,0000,0000
10000401,2022-10-04,12:08:48,5,26,0041,0040,0042,0045,0017,0000,0000,0000,0000,0000
10000402,2022-10-04,12:10:54,3,15,0002,0002,0026,0000,0000,0000,0000,0000,0000,0000
10000403,2022-10-04,12:13:13,6,30,0012,0041,0034,0044,0011,0007,0000,0000,0000,0000
10000404,2022-10-04,12:17:01,10,46,0021,0025,0012,0042,0023,0021,0015,0024,0009,0036
10000405,2022-10-04,12:20:55,5,24,0016,0004,0003,0007,0037,0000,0000,0000,0000,0000
10000406,2022-10-04,12:25:53,1,5,0014,0000,0000,0000,0000,0000,0000,0000,0000,0000
10000407,2022-10-04,12:30:21,8,40,0011,0020,0039,0038,0041,0006,0010,0045,0000,0000
10000408,2022-10-04,12:32:32,3,15,0029,0041,0026,0000,0000,0000,0000,0000,0000,0000
10000409,2022-10-04,12:33:35,8,39,0031,0013,0014,0024,0001,0003,0040,0033,0000,0000
10000410,2022-10-04,12:37:45,5,25,0005,0043,0004,0033,0046,0000,0000,0000,0000,0000
10000411,2022-10-04,12:42:42,6,30,0005,0029,0001,0043,0012,0011,0000,0000,0000,0000
10000412,2022-10-04,12:47:01,1,5,0029,0000,0000,0000,0000,0000,0000,0000,0000,0000
10000413,2022-10-04,12:52:45,6,27,0037,0013,0031,0006,0035,0021,0000,0000,0000,0000
10000414,2022-10-04,12:58:15,7,34,0035,0041,0010,0026,0039,0040,0006,0000,0000,0000
10000415,2022-10-04,13:00:02,6,27,0039,0043,0020,0037,0037,0027,0000,0000,0000,0000
10000416,2022-10-04,13:03:33,3,12,0020,0022,0034,0000,0000,0000,0000,0000,0000,0000
10000417,2022-10-04,13:05:28,4,22,0015,0044,0029,0045,0000,0000,0000,0000,0000,0000
10000418,2022-10-04,13:06:38,10,47,0024,0036,0038,0027,0024,0034,0016,0037,0029,0026
10000419,2022-10-04,13:09:46,4,19,0012,0013,0036,0008,0000,0000,0000,0000,0000,0000
10000420,2022-10-04,13:12:42,5,24,0042,0007,0013,0034,0043,0000,0000,0000,0000,0000
10000421,2022-10-04,13:16:28,8,38,0015,0036,0030,0015,0035,0037,0045,0008,0000,0000
10000422,2022-10-04,13:22:27,10,47,0037,0006,0027,0044,0005,0029,0009,0033,0036,0033
10000423,2022-10-04,13:24:08,9,44,0007,0030,0044,0026,0035,0011,0013,0037,0031,0000
10000424,2022-10-04,13:25:17,6,30,0040,0004,0026,0016,0004,0024,0000,0000,0000,0000
10000425,2022-10-04,13:26:18,10,50,0014,0030,0020,0008,0046,0009,0028,0006,0040,0013
10000426,2022-10-04,13:31:26,6,30,0011,0024,0022,0044,0001,0017,0000,0000,0000,0000
10000427,2022-10-04,13:32:42,6,27,0033,0034,0023,0032,0003,0039,0000,0000,0000,0000
10000428,2022-10-04,13:35:49,6,29,0036,0021,0039,0008,0003,0044,0000,0000,0000,0000
10000429,2022-10-04,13:38:06,6,31,0013,0045,0029,0002,0038,0029,0000,0000,0000,0000
10000430,2022-10-04,13:39:57,1,5,0032,0000,0000,0000,0000,0000,0000,0000,0000,0000
10000431,2022-10-04,13:41:02,5,24,0012,0010,0036,0019,0044,0000,0000,0000,0000,0000
10000432,2022-10-04,13:45:56,3,14,0038,0017,0035,0000,0000,0000,0000,0000,0000,0000
10000433,2022-10-04,13:49:25,1,5,0002,0000,0000,0000,0000,0000,0000,0000,0000,0000
10000434,2022-10-04,13:52:35,8,39,0033,0031,0003,0003,0005,0012,0040,0042,0000,0000
10000435,2022-10-04,13:58:01,8,40,0011,0045,0029,0026,0015,0040,0034,0005,0000,0000
10000436,2022-10-04,14:01:23,9,44,0014,0020,0009,0038,0040,0003,0014,0011,0024,0000
10000437,2022-10-04,14:05:45,10,46,0030,0025,0023,0021,0001,0022,0038,0031,0022,0015
10000438,2022-10-04,14:07:01,8,39,0039,0003,0041,0010,0043,0010,0018,0025,0000,0000
10000439,2022-10-04,14:10:06,9,42,0017,0023,0037,0037,0034,0038,0009,0045,0003,0000
10000440,2022-10-04,14:16:04,2,10,0013,0028,0000,0000,0000,0000,0000,0000,0000,0000
10000441,2022-10-04,14:21:45,2,9,0024,0019,0000,0000,0000,0000,0000,0000,0000,0000
10000442,2022-10-04,14:24:41,3,15,0044,0005,0020,0000,0000,0000,0000,0000,0000,0000
10000443,2022-10-04,14:28:29,6,28,0033,0041,0016,0023,0036,0046,0000,0000,0000,0000
10000444,2022-10-04,14:32:51,1,6,0046,0000,0000,0000,0000,0000,0000,0000,0000,0000
10000445,2022-10-04,14:36:34,6,28,0031,0033,0024,0016,0016,0023,0000,0000,0000,0000
10000446,2022-10-04,14:38:43,4,20,0001,0043,0030,0026,0000,0000,0000,0000,0000,0000
10000447,2022-10-04,14:43:09,10,45,0020,0011,0038,0005,0010,0020,0020,0017,0037,0036
10000448,2022-10-04,14:46:14,4,20,0038,0006,0038,0012,0000,0000,0000,0000,0000,0000
10000449,2022-10-04,14:49:52,6,30,0030,0023,0045,0028,0005,0032,0000,0000,0000,0000
10000450,2022-10-04,14:53:50,3,13,0018,0017,0035,0000,0000,0000,0000,0000,0000,0000
10000451,2022-10-04,14:55:39,3,14,0041,0018,0016,0000,0000,0000,0000,0000,0000,0000
10000452,2022-10-04,14:56:53,1,5,0026,0000,0000,0000,0000,0000,0000,0000,0000,0000
10000453,2022-10-04,15:01:06,10,48,0019,0033,0042,0007,0013,0016,0004,0009,0039,0004
10000454,2022-10-04,15:02:11,10,46,0022,0009,0001,0013,0018,0035,0042,0001,0041,0021
10000455,2022-10-04,15:03:25,6,29,0021,0002,0042,0032,0026,0040,0000,0000,0000,0000
10000456,2022-10-04,15:06:37,1,5,0027,0000,0000,0000,0000,0000,0000,0000,0000,0000
10000457,2022-10-04,15:07:43,10,47,0022,0032,0039,0026,0017,0030,0001,0002,0021,0037
10000458,2022-10-04,15:10:47,7,35,0040,0046,0022,0011,0006,0002,0010,0000,0000,0000
10000459,2022-10-04,15:12:57,9,42,0006,0023,0024,0028,0023,0035,0044,0038,0036,0000
10000460,2022-10-04,15:15:40,10,48,0037,0022,0015,0040,0017,0046,0031,0003,0042,0020
10000461,2022-10-04,15:21:26,8,35,0036,0018,0024,0034,0034,0018,0009,0017,0000,0000
10000462,2022-10-04,15:23:02,8,40,0007,0042,0024,0010,0041,0015,0026,0006,0000,0000
10000463,2022-10-04,15:24:42,3,14,0008,0004,0035,0000,0000,0000,0000,0000,0000,0000
10000464,2022-10-04,15:29:56,9,44,0012,0017,0039,0024,0010,0012,0011,0034,0002,0000
10000465,2022-10-04,15:33:46,4,20,0029,0032,0014,0041,0000,0000,0000,0000,0000,0000
10000466,2022-10-04,15:37:44,7,34,0030,0014,0021,0002,0007,0043,0001,0000,0000,0000
10000467,2022-10-04,15:39:36,7,34,0044,0023,0004,0015,0037,0025,0027,0000,0000,0000
10000468,2022-10-04,15:44:19,4,20,0002,0017,0002,0017,0000,0000,0000,0000,0000,0000
10000469,2022-10-04,15:48:35,4,18,0023,0014,0021,0028,0000,0000,0000,0000,0000,0000
10000470,2022-10-04,15:51:55,8,36,0014,0037,0011,0031,0018,0009,0020,0019,0000,0000
10000471,2022-10-04,15:53:17,1,5,0032,0000,0000,0000,0000,0000,0000,0000,0000,0000
10000472,2022-10-04,15:55:28,6,31,0044,0040,0039,0029,0014,0038,0000,0000,0000,0000
10000473,2022-10-04,15:57:25,4,20,0024,0003,0029,0012,0000,0000,0000,0000,0000,0000
10000474,2022-10-04,16:02:21,3,15,0020,0044,0002,0000,0000,0000,0000,0000,0000,0000
10000475,2022-10-04,16:03:31,1,5,0009,0000,0000,0000,0000,0000,0000,0000,0000,0000
10000476,2022-10-04,16:06:41,9,44,0023,0007,0011,0030,0044,0026,0006,0027,0022,0000
10000477,2022-10-04,16:11:38,6,31,0003,0038,0016,0013,0041,0045,0000,0000,0000,0000
10000478,2022-10-04,16:12:41,3,14,0033,0039,0015,0000,0000,0000,0000,0000,0000,0000
10000479,2022-10-04,16:18:09,2,10,0002,0004,0000,0000,0000,0000,0000,0000,0000,0000
10000480,2022-10-04,16:21:14,2,10,0008,0032,0000,0000,0000,0000,0000,0000,0000,0000
10000481,2022-10-04,16:23:48,7,35,0001,0012,0015,0044,0035,0010,0041,0000,0000,0000
10000482,2022-10-04,16:29:21,2,8,0034,0023,0000,0000,0000,0000,0000,0000,0000,0000
10000483,2022-10-04,16:34:20,2,9,0023,0014,0000,0000,0000,0000,0000,0000,0000,0000
10000484,2022-10-04,16:37:07,2,10,0018,0046,0000,0000,0000,0000,0000,0000,0000,0000
10000485,2022-10-04,16:39:08,5,23,0018,0005,0003,0013,0033,0000,0000,0000,0000,0000
10000486,2022-10-04,16:40:35,9,43,0024,0018,0001,0021,0045,0003,0042,0030,0035,0000
10000487,2022-10-04,16:44:11,6,31,0045,0027,0046,0018,0026,0028,0000,0000,0000,0000
10000488,2022-10-04,16:47:46,7,35,0025,0010,0025,0025,0027,0010,0041,0000,0000,0000
10000489,2022-10-05,11:04:39,9,46,0017,0045,0040,0025,0016,0013,0043,0008,0006,0000
10000490,2022-10-05,11:06:38,1,5,0026,0000,0000,0000,0000,0000,0000,0000,0000,0000
10000491,2022-10-05,11:13:22,8,37,0036,0043,0021,0030,0037,0001,0031,0042,0000,0000
10000492,2022-10-05,11:21:55,6,29,0038,0035,0025,0016,0041,0025,0000,0000,0000,0000
10000493,2022-10-05,11:28:41,2,9,0026,0034,0000,0000,0000,0000,0000,0000,0000,0000
10000494,2022-10-05,11:34:21,6,29,0005,0041,0035,0043,0015,0040,0000,0000,0000,0000
10000495,2022-10-05,11:39:38,8,37,0023,0034,0038,0031,0037,0015,0010,0005,0000,0000
10000496,2022-10-05,11:46:12,4,19,0034,0011,0024,0016,0000,0000,0000,0000,0000,0000
10000497,2022-10-05,11:49:22,8,39,0012,0041,0042,0003,0021,0025,0024,0028,0000,0000
10000498,2022-10-05,11:51:49,3,16,0045,0017,0025,0000,0000,0000,0000,0000,0000,0000
10000499,2022-10-05,11:54:13,6,27,0043,0034,0034,0020,0029,0043,0000,0000,0000,0000
10000500,2022-10-05,11:56:31,7,35,0019,0029,0045,0008,0029,0041,0031,0000,0000,0000
10000501,2022-10-05,12:00:20,9,45,0010,0001,0044,0009,0024,0032,0034,0043,0016,0000
10000502,2022-10-05,12:06:54,6,29,0025,0017,0002,0036,0013,0001,0000,0000,0000,0000
10000503,2022-10-05,12:11:58,10,47,0012,0020,0046,0035,0018,0021,0017,0016,0017,0029
10000504,2022-10-05,12:14:32,8,39,0006,0013,0009,0028,0019,0040,0024,0003,0000,0000
10000505,2022-10-05,12:22:57,6,30,0003,0046,0019,0027,0028,0042,0000,0000,0000,0000
10000506,2022-10-05,12:28:20,4,20,0025,0038,0009,0040,0000,0000,0000,0000,0000,0000
10000507,2022-10-05,12:33:15,10,49,0024,0005,0043,0014,0022,0005,0006,0029,0025,0026
10000508,2022-10-05,12:40:47,1,5,0007,0000,0000,0000,0000,0000,0000,0000,0000,0000
10000509,2022-10-05,12:49:17,7,35,0027,0031,0012,0005,0029,0026,0032,0000,0000,0000
10000510,2022-10-05,12:52:50,1,5,0043,0000,0000,0000,0000,0000,0000,0000,0000,0000
10000511,2022-10-05,12:57:38,4,20,0026,0035,0003,0044,0000,0000,0000,0000,0000,0000
10000512,2022-10-05,13:03:14,6,30,0025,0030,0008,0006,0015,0005,0000,0000,0000,0000
10000513,2022-10-05,13:04:21,8,41,0006,0014,0037,0030,0004,0044,0013,0046,0000,0000
10000514,2022-10-05,13:10:52,1,4,0036,0000,0000,0000,0000,0000,0000,0000,0000,0000
10000515,2022-10-05,13:18:46,10,47,0009,0027,0004,0041,0010,0021,0022,0013,0034,0001
10000516,2022-10-05,13:22:21,5,23,0034,0017,0006,0021,0025,0000,0000,0000,0000,0000
10000517,2022-10-05,13:28:04,5,24,0036,0026,0033,0027,0044,0000,0000,0000,0000,0000
10000518,2022-10-05,13:29:24,5,24,0016,0025,0028,0035,0017,0000,0000,0000,0000,0000
10000519,2022-10-05,13:34:37,3,14,0004,0014,0035,0000,0000,0000,0000,0000,0000,0000
10000520,2022-10-05,13:41:07,8,41,0046,0038,0010,0024,0022,0013,0030,0046,0000,0000
10000521,2022-10-05,13:42:54,6,27,0001,0035,0005,0027,0037,0021,0000,0000,0000,0000
10000522,2022-10-05,13:44:12,4,20,0029,0019,0013,0046,0000,0000,0000,0000,0000,0000
10000523,2022-10-05,13:49:04,10,50,0040,0030,0026,0029,0014,0014,0004,0012,0028,0041
10000524,2022-10-05,13:51:08,3,15,0005,0039,0032,0000,0000,0000,0000,0000,0000,0000
10000525,2022-10-05,13:54:09,9,45,0011,0032,0015,0044,0044,0019,0014,0035,0011,0000
10000526,2022-10-05,13:57:59,4,19,0034,0007,0030,0007,0000,0000,0000,0000,0000,0000
10000527,2022-10-05,14:02:50,2,10,0004,0027,0000,0000,0000,0000,0000,0000,0000,0000
10000528,2022-10-05,14:07:33,5,27,0046,0029,0044,0028,0010,0000,0000,0000,0000,0000
10000529,2022-10-05,14:09:18,3,15,0003,0011,0029,0000,0000,0000,0000,0000,0000,0000
